4.521472, 4.390746, 2.642577, 0.000000
4.522841, 4.394760, 2.642581, 0.000000
4.531622, 4.389133, 2.642883, 0.000000
4.532230, 4.388100, 2.641135, 0.000000
4.528992, 4.388964, 2.643087, 0.000000
4.526458, 4.390345, 2.641182, 0.000000
4.523190, 4.390538, 2.643608, 0.000000
4.519718, 4.389606, 2.639543, 0.000000
4.521766, 4.391102, 2.642012, 0.000000
4.523497, 4.392292, 2.644166, 0.000000
4.524979, 4.389929, 2.643226, 0.000000
4.533392, 4.387687, 2.642781, 0.000000
4.530495, 4.388713, 2.641070, 0.000000
4.525899, 4.386872, 2.642287, 0.000000
4.532951, 4.384375, 2.640832, 0.000000
4.532755, 4.385084, 2.642653, 0.000000
4.527365, 4.387427, 2.641405, 0.000000
4.526339, 4.388435, 2.642043, 0.000000
4.525572, 4.392270, 2.641234, 0.000000
4.529754, 4.390606, 2.643022, 0.000000
4.524435, 4.390187, 2.640515, 0.000000
4.522834, 4.392881, 2.641049, 0.000000
4.529831, 4.393073, 2.644099, 0.000000
4.528755, 4.394072, 2.643611, 0.000000
4.527710, 4.394488, 2.641671, 0.000000
4.536108, 4.391891, 2.643319, 0.000000
4.529136, 4.393797, 2.644131, 0.000000
4.533379, 4.391101, 2.644790, 0.000000
4.529998, 4.391842, 2.644765, 0.000000
4.529896, 4.392271, 2.644655, 0.000000
4.530248, 4.391678, 2.641882, 0.000000
4.524926, 4.390099, 2.641122, 0.000000
4.521575, 4.391781, 2.643582, 0.000000
4.514143, 4.390858, 2.638796, 0.000000
4.521011, 4.391512, 2.642678, 0.000000
4.535194, 4.391165, 2.641076, 0.000000
4.537383, 4.389491, 2.643216, 0.000000
4.536945, 4.387034, 2.642153, 0.000000
4.540552, 4.388042, 2.642486, 0.000000
4.529872, 4.392720, 2.643399, 0.000000
4.524821, 4.390834, 2.641438, 0.000000
4.529490, 4.387837, 2.643229, 0.000000
4.540211, 4.387673, 2.641672, 0.000000
4.538236, 4.386672, 2.643093, 0.000000
4.536519, 4.386520, 2.640207, 0.000000
4.537497, 4.390205, 2.642763, 0.000000
4.539495, 4.389768, 2.644243, 0.000000
4.528742, 4.391591, 2.640230, 0.000000
4.527085, 4.390015, 2.639956, 0.000000
4.524697, 4.391637, 2.642720, 0.000000
4.523084, 4.392287, 2.639972, 0.000000
4.525986, 4.392659, 2.640207, 0.000000
4.520968, 4.392791, 2.639681, 0.000000
4.512322, 4.397652, 2.641381, 0.000000
4.509746, 4.398457, 2.641596, 0.000000
4.511283, 4.395092, 2.641652, 0.000000
4.511437, 4.398082, 2.642685, 0.000000
4.517466, 4.395357, 2.641083, 0.000000
4.511269, 4.396891, 2.642480, 0.000000
4.511737, 4.397730, 2.641684, 0.000000
4.518530, 4.394624, 2.643901, 0.000000
4.533229, 4.393971, 2.645777, 0.000000
4.535691, 4.389743, 2.644992, 0.000000
4.540039, 4.387416, 2.641284, 0.000000
4.538166, 4.384830, 2.642547, 0.000000
4.538163, 4.384878, 2.641217, 0.000000
4.537157, 4.386013, 2.641869, 0.000000
4.534269, 4.384804, 2.642993, 0.000000
4.537876, 4.385218, 2.642669, 0.000000
4.542136, 4.383359, 2.641973, 0.000000
4.532658, 4.386363, 2.642076, 0.000000
4.523167, 4.387387, 2.640622, 0.000000
4.527884, 4.385877, 2.640169, 0.000000
4.525193, 4.387639, 2.640180, 0.000000
4.517592, 4.387239, 2.639322, 0.000000
4.527831, 4.384083, 2.638710, 0.000000
4.533793, 4.384906, 2.641380, 0.000000
4.532480, 4.385664, 2.641430, 0.000000
4.524100, 4.384946, 2.639909, 0.000000
4.530960, 4.383810, 2.642529, 0.000000
4.539814, 4.382910, 2.639682, 0.000000
4.538353, 4.387231, 2.645798, 0.000000
4.538732, 4.387384, 2.642375, 0.000000
4.540262, 4.389392, 2.644768, 0.000000
4.538819, 4.391093, 2.641785, 0.000000
4.538881, 4.389803, 2.642530, 0.000000
4.541611, 4.388368, 2.645452, 0.000000
4.540836, 4.388233, 2.643938, 0.000000
4.543459, 4.389359, 2.642438, 0.000000
4.540528, 4.388425, 2.643982, 0.000000
4.540858, 4.386518, 2.642546, 0.000000
4.536515, 4.388886, 2.643832, 0.000000
4.535052, 4.387282, 2.641584, 0.000000
4.536726, 4.386892, 2.641808, 0.000000
4.535386, 4.386325, 2.643253, 0.000000
4.530496, 4.385632, 2.640613, 0.000000
4.534183, 4.383607, 2.640850, 0.000000
4.535688, 4.383021, 2.638446, 0.000000
4.537981, 4.383550, 2.639518, 0.000000
4.546486, 4.383835, 2.643669, 0.000000
4.546757, 4.382973, 2.642251, 0.000000
4.541434, 4.384336, 2.642194, 0.000000
4.535627, 4.387421, 2.641874, 0.000000
4.525763, 4.385756, 2.641954, 0.000000
4.528830, 4.385564, 2.640894, 0.000000
4.529952, 4.387988, 2.643327, 0.000000
4.523731, 4.387160, 2.639886, 0.000000
4.517074, 4.387139, 2.639409, 0.000000
4.517134, 4.388824, 2.639697, 0.000000
4.517770, 4.388296, 2.640231, 0.000000
4.526403, 4.386446, 2.640931, 0.000000
4.533801, 4.383812, 2.640837, 0.000000
4.539292, 4.384090, 2.643466, 0.000000
4.545261, 4.383187, 2.644006, 0.000000
4.546492, 4.382065, 2.642099, 0.000000
4.541315, 4.381519, 2.639319, 0.000000
4.532389, 4.384201, 2.640952, 0.000000
4.531614, 4.384971, 2.639536, 0.000000
4.529567, 4.383571, 2.639585, 0.000000
4.530686, 4.385102, 2.638564, 0.000000
4.525368, 4.388709, 2.642702, 0.000000
4.527071, 4.387167, 2.642242, 0.000000
4.533854, 4.387389, 2.641549, 0.000000
4.527161, 4.389596, 2.641182, 0.000000
4.531315, 4.389723, 2.644326, 0.000000
4.533583, 4.387215, 2.643074, 0.000000
4.531058, 4.385213, 2.643074, 0.000000
4.534863, 4.385745, 2.642105, 0.000000
4.534651, 4.384469, 2.640967, 0.000000
4.539423, 4.384628, 2.641721, 0.000000
4.544080, 4.384831, 2.643249, 0.000000
4.551319, 4.383418, 2.643338, 0.000000
4.551227, 4.382819, 2.644093, 0.000000
4.545568, 4.384021, 2.643041, 0.000000
4.554815, 4.383018, 2.644611, 0.000000
4.558006, 4.381895, 2.646381, 0.000000
4.553318, 4.380960, 2.642134, 0.000000
4.550308, 4.382534, 2.643271, 0.000000
4.534539, 4.383869, 2.640326, 0.000000
4.538046, 4.386287, 2.642669, 0.000000
4.541818, 4.387204, 2.646050, 0.000000
4.543383, 4.387972, 2.642506, 0.000000
4.544039, 4.387827, 2.645220, 0.000000
4.545662, 4.385170, 2.641754, 0.000000
4.549116, 4.381929, 2.641086, 0.000000
4.552658, 4.380351, 2.641572, 0.000000
4.552893, 4.382127, 2.643293, 0.000000
4.547551, 4.382967, 2.644449, 0.000000
4.549083, 4.384037, 2.643366, 0.000000
4.546222, 4.385355, 2.642565, 0.000000
4.553347, 4.383497, 2.642370, 0.000000
4.553304, 4.384011, 2.642296, 0.000000
4.557258, 4.381565, 2.642978, 0.000000
4.563414, 4.381458, 2.643018, 0.000000
4.552829, 4.385247, 2.643452, 0.000000
4.541362, 4.387095, 2.643630, 0.000000
4.538927, 4.389708, 2.646329, 0.000000
4.540357, 4.389495, 2.645058, 0.000000
4.541581, 4.385877, 2.644617, 0.000000
4.536895, 4.385367, 2.640782, 0.000000
4.532221, 4.385119, 2.640155, 0.000000
4.528376, 4.384780, 2.643022, 0.000000
4.537064, 4.383306, 2.638316, 0.000000
4.533296, 4.382277, 2.641783, 0.000000
4.530691, 4.385125, 2.639486, 0.000000
4.532720, 4.384025, 2.640692, 0.000000
4.529762, 4.385329, 2.639552, 0.000000
4.532965, 4.383334, 2.641138, 0.000000
4.541253, 4.382215, 2.640523, 0.000000
4.546525, 4.383379, 2.643454, 0.000000
4.544337, 4.382579, 2.641694, 0.000000
4.545167, 4.382904, 2.642065, 0.000000
4.543341, 4.381519, 2.644005, 0.000000
4.543111, 4.385162, 2.643366, 0.000000
4.544495, 4.383327, 2.640244, 0.000000
4.546165, 4.383879, 2.641119, 0.000000
4.541628, 4.382946, 2.642356, 0.000000
4.537219, 4.384277, 2.640562, 0.000000
4.538800, 4.384121, 2.641671, 0.000000
4.538141, 4.385718, 2.642902, 0.000000
4.538058, 4.386571, 2.641576, 0.000000
4.528433, 4.387549, 2.641828, 0.000000
4.528898, 4.387155, 2.641491, 0.000000
4.525998, 4.386126, 2.638653, 0.000000
4.527980, 4.383827, 2.639616, 0.000000
4.529291, 4.382130, 2.637388, 0.000000
4.525817, 4.384047, 2.640416, 0.000000
4.522384, 4.385925, 2.639833, 0.000000
4.527681, 4.386246, 2.641081, 0.000000
4.536924, 4.385256, 2.641509, 0.000000
4.536109, 4.384219, 2.640950, 0.000000
4.539228, 4.386025, 2.643141, 0.000000
4.546143, 4.386412, 2.642675, 0.000000
4.538170, 4.389097, 2.643564, 0.000000
4.542462, 4.388932, 2.641270, 0.000000
4.532560, 4.390234, 2.642559, 0.000000
4.531370, 4.386740, 2.640614, 0.000000
4.537905, 4.384684, 2.639704, 0.000000
4.543405, 4.384437, 2.639868, 0.000000
4.535061, 4.385957, 2.641138, 0.000000
4.533418, 4.386595, 2.639055, 0.000000
4.531814, 4.388803, 2.639924, 0.000000
4.532308, 4.390965, 2.644011, 0.000000
4.527418, 4.392749, 2.642637, 0.000000
4.523693, 4.394729, 2.642705, 0.000000
4.526152, 4.393536, 2.641626, 0.000000
4.521036, 4.396000, 2.643800, 0.000000
4.518612, 4.396196, 2.641844, 0.000000
4.516376, 4.394642, 2.642542, 0.000000
4.518794, 4.391405, 2.644018, 0.000000
4.517776, 4.391923, 2.642408, 0.000000
4.510991, 4.393610, 2.640571, 0.000000
4.504463, 4.395283, 2.641516, 0.000000
4.502731, 4.395222, 2.638853, 0.000000
4.505116, 4.393131, 2.638268, 0.000000
4.502693, 4.394757, 2.640004, 0.000000
4.513233, 4.394046, 2.638725, 0.000000
4.519510, 4.393794, 2.642636, 0.000000
4.529624, 4.397092, 2.649692, 0.000000
4.532869, 4.394325, 2.645273, 0.000000
4.531730, 4.393289, 2.643366, 0.000000
4.535868, 4.395143, 2.646434, 0.000000
4.532351, 4.391796, 2.644637, 0.000000
4.529780, 4.390970, 2.642655, 0.000000
4.530379, 4.392655, 2.643641, 0.000000
4.525613, 4.394848, 2.644619, 0.000000
4.532063, 4.392497, 2.641497, 0.000000
4.533401, 4.394462, 2.645627, 0.000000
4.533868, 4.395147, 2.645257, 0.000000
4.537003, 4.391172, 2.643406, 0.000000
4.539425, 4.390891, 2.643219, 0.000000
4.529683, 4.392834, 2.644277, 0.000000
4.526329, 4.390950, 2.642445, 0.000000
4.523188, 4.391694, 2.642067, 0.000000
4.517851, 4.393499, 2.638529, 0.000000
4.519559, 4.392818, 2.642474, 0.000000
4.512784, 4.392691, 2.642989, 0.000000
4.514551, 4.392880, 2.638545, 0.000000
4.523027, 4.391442, 2.642164, 0.000000
4.518643, 4.390855, 2.642267, 0.000000
4.526341, 4.392406, 2.643415, 0.000000
4.531288, 4.387687, 2.641096, 0.000000
4.532362, 4.390296, 2.642228, 0.000000
4.535098, 4.389352, 2.644656, 0.000000
4.529962, 4.392653, 2.643876, 0.000000
4.524055, 4.393240, 2.643294, 0.000000
4.527375, 4.391295, 2.643577, 0.000000
4.523627, 4.390358, 2.640319, 0.000000
4.526074, 4.390941, 2.641796, 0.000000
4.528508, 4.387654, 2.640586, 0.000000
4.532243, 4.388836, 2.640940, 0.000000
4.528651, 4.387795, 2.640853, 0.000000
4.529242, 4.385968, 2.639418, 0.000000
4.529080, 4.386444, 2.639014, 0.000000
4.532233, 4.387688, 2.640550, 0.000000
4.528627, 4.388318, 2.641417, 0.000000
4.519629, 4.390349, 2.641776, 0.000000
4.521401, 4.391194, 2.642783, 0.000000
4.521793, 4.388502, 2.642282, 0.000000
4.521704, 4.389370, 2.639983, 0.000000
4.513490, 4.388720, 2.640319, 0.000000
4.517842, 4.387430, 2.639002, 0.000000
4.518976, 4.388693, 2.642540, 0.000000
4.521588, 4.388727, 2.639525, 0.000000
4.524891, 4.389628, 2.643157, 0.000000
4.527748, 4.385770, 2.640799, 0.000000
4.528134, 4.386837, 2.641148, 0.000000
4.528313, 4.389818, 2.642371, 0.000000
4.529566, 4.389513, 2.642776, 0.000000
4.526852, 4.393861, 2.643782, 0.000000
4.528035, 4.395075, 2.644776, 0.000000
4.526199, 4.396937, 2.641812, 0.000000
4.530243, 4.395050, 2.644155, 0.000000
4.534948, 4.393028, 2.642595, 0.000000
4.535607, 4.394811, 2.645017, 0.000000
4.533468, 4.392657, 2.645245, 0.000000
4.525898, 4.396004, 2.642963, 0.000000
4.522965, 4.397661, 2.642459, 0.000000
4.522406, 4.396792, 2.641312, 0.000000
4.523604, 4.393444, 2.642704, 0.000000
4.523193, 4.391074, 2.640250, 0.000000
4.527737, 4.389024, 2.641621, 0.000000
4.519655, 4.389731, 2.642181, 0.000000
4.525410, 4.387115, 2.639395, 0.000000
4.533205, 4.382514, 2.641593, 0.000000
4.533289, 4.385172, 2.641380, 0.000000
4.533276, 4.388338, 2.641188, 0.000000
4.533652, 4.390029, 2.643334, 0.000000
4.530536, 4.387150, 2.641688, 0.000000
4.532184, 4.387374, 2.641075, 0.000000
4.530780, 4.390765, 2.641597, 0.000000
4.528745, 4.389282, 2.641451, 0.000000
4.533384, 4.389181, 2.645162, 0.000000
4.532021, 4.393060, 2.644626, 0.000000
4.528717, 4.393836, 2.640603, 0.000000
4.526386, 4.392653, 2.640694, 0.000000
4.519940, 4.393697, 2.642099, 0.000000
4.521238, 4.391871, 2.643123, 0.000000
4.525268, 4.391311, 2.642163, 0.000000
4.520406, 4.396568, 2.640589, 0.000000
4.529541, 4.392416, 2.641754, 0.000000
4.522062, 4.393588, 2.644225, 0.000000
4.530561, 4.389550, 2.642924, 0.000000
4.534886, 4.388584, 2.643183, 0.000000
4.539184, 4.385740, 2.643981, 0.000000
4.540375, 4.386121, 2.643985, 0.000000
4.541369, 4.386281, 2.644799, 0.000000
4.538098, 4.386807, 2.642917, 0.000000
4.540855, 4.386778, 2.643602, 0.000000
4.535384, 4.389100, 2.643771, 0.000000
4.530298, 4.390090, 2.642238, 0.000000
4.528454, 4.390465, 2.643529, 0.000000
4.521284, 4.393220, 2.642242, 0.000000
4.522497, 4.390603, 2.640168, 0.000000
4.522871, 4.390334, 2.641843, 0.000000
4.526497, 4.390543, 2.641070, 0.134900
4.505316, 4.396606, 2.641164, 0.132080
4.512498, 4.396353, 2.643583, 0.140071
4.522718, 4.395877, 2.646796, 0.295182
4.526745, 4.388113, 2.638673, 0.397885
4.540048, 4.393911, 2.661599, 0.539835
4.524900, 4.399745, 2.640819, 0.638778
4.526400, 4.412256, 2.659459, 0.732315
4.495457, 4.421431, 2.644537, 0.841128
4.460722, 4.431914, 2.641347, 0.953937
4.431117, 4.447191, 2.648506, 1.068390
4.386519, 4.475341, 2.639524, 1.222797
4.323604, 4.504360, 2.641600, 1.310223
4.280310, 4.538863, 2.648486, 1.382844
4.221748, 4.562875, 2.640450, 1.448649
4.151190, 4.594382, 2.639123, 1.504818
4.085260, 4.626103, 2.616229, 1.553702
4.001576, 4.659191, 2.617542, 1.592009
3.933662, 4.693427, 2.617433, 1.627262
3.857693, 4.731751, 2.626173, 1.654289
3.801353, 4.769017, 2.637644, 1.681551
3.732085, 4.807202, 2.630201, 1.695887
3.673066, 4.842463, 2.648321, 1.713278
3.594996, 4.885674, 2.645942, 1.716569
3.533524, 4.921452, 2.654846, 1.731140
3.517700, 4.949544, 2.660665, 1.741481
3.458914, 4.983089, 2.643843, 1.742891
3.381587, 5.023411, 2.645232, 1.746651
3.315893, 5.056927, 2.645277, 1.749941
3.205103, 5.100586, 2.627176, 1.750176
3.151247, 5.146772, 2.643471, 1.756287
3.060539, 5.188964, 2.634879, 1.755817
3.002597, 5.226715, 2.649119, 1.754877
2.938348, 5.265515, 2.650390, 1.730435
2.914829, 5.290976, 2.666220, 1.701528
2.849911, 5.329495, 2.646313, 1.650764
2.781713, 5.368506, 2.649147, 1.661340
2.718391, 5.404857, 2.654374, 1.655699
2.673954, 5.431121, 2.659084, 1.653819
2.626700, 5.469163, 2.663522, 1.695182
2.562891, 5.509251, 2.662913, 1.682021
2.521349, 5.536216, 2.671832, 1.655934
2.450926, 5.564566, 2.656886, 1.633373
2.423939, 5.594980, 2.692950, 1.624442
2.381403, 5.617582, 2.689596, 1.609401
2.344391, 5.640811, 2.689083, 1.605405
2.302780, 5.664075, 2.692592, 1.597650
2.252716, 5.700213, 2.688590, 1.594830
2.175708, 5.732343, 2.667280, 1.593655
2.132298, 5.754660, 2.687561, 1.590834
2.084165, 5.780810, 2.691436, 1.594830
2.047480, 5.810173, 2.703549, 1.592244
2.006168, 5.845394, 2.713211, 1.592244
1.929988, 5.881219, 2.696974, 1.595770
1.850047, 5.911386, 2.677389, 1.595535
1.779589, 5.941455, 2.678448, 1.599765
1.703446, 5.993748, 2.697300, 1.600470
1.641836, 6.026787, 2.688927, 1.600235
1.584737, 6.055172, 2.696916, 1.604935
1.514750, 6.085826, 2.696194, 1.603760
1.466612, 6.112360, 2.704231, 1.608696
1.407248, 6.143911, 2.730812, 1.603760
1.333088, 6.172616, 2.796625, 1.603290
1.266223, 6.198747, 2.855324, 1.597885
1.208712, 6.206156, 2.940361, 1.596945
1.105829, 6.218351, 2.989510, 1.602585
1.052000, 6.211930, 3.030373, 1.600470
1.005309, 6.206068, 3.043962, 1.603995
0.949461, 6.201397, 3.052017, 1.602820
0.878044, 6.207623, 3.040060, 1.609401
0.831482, 6.198908, 3.053917, 1.609636
0.780460, 6.192314, 3.057400, 1.610341
0.721350, 6.190195, 3.067056, 1.611046
0.673920, 6.187105, 3.074082, 1.612456
0.588746, 6.206159, 3.062119, 1.615981
0.526838, 6.216335, 3.076506, 1.618801
0.439186, 6.218397, 3.094765, 1.618331
0.383133, 6.218726, 3.105716, 1.618331
0.331814, 6.219609, 3.115305, 1.616686
0.270216, 6.219946, 3.125035, 1.619976
0.197552, 6.225568, 3.118474, 1.619506
0.149849, 6.224892, 3.121395, 1.623737
0.096476, 6.219618, 3.117384, 1.607991
0.032613, 6.219269, 3.120701, 1.636428
-0.025065, 6.218286, 3.127564, 1.602115
-0.087904, 6.215488, 3.131418, 1.627027
-0.160641, 6.214070, -3.136854, 1.623737
-0.223650, 6.214334, -3.131976, 1.622797
-0.291018, 6.215446, -3.123755, 1.619976
-0.352144, 6.213507, -3.112838, 1.625147
-0.454844, 6.236857, -3.118559, 1.632197
-0.527689, 6.252644, -3.094345, 1.621387
-0.579727, 6.263053, -3.062816, 1.633843
-0.626111, 6.264711, -3.000969, 1.626322
-0.690641, 6.245896, -2.918770, 1.624207
-0.754061, 6.229993, -2.851186, 1.616451
-0.800675, 6.203114, -2.758989, 1.614571
-0.847787, 6.159534, -2.659802, 1.607286
-0.892000, 6.112841, -2.555239, 1.611986
-0.935927, 6.037762, -2.453869, 1.593655
-0.974833, 5.976374, -2.360719, 1.613396
-1.007031, 5.893127, -2.270676, 1.602820
-1.031101, 5.817504, -2.171998, 1.596945
-1.035885, 5.723594, -2.065921, 1.599060
-1.068218, 5.661739, -2.000855, 1.586604
-1.078454, 5.590355, -1.926977, 1.581669
-1.086615, 5.489168, -1.844771, 1.589659
-1.072105, 5.425784, -1.804357, 1.592714
-1.079053, 5.318309, -1.795430, 1.601645
-1.080990, 5.247153, -1.790362, 1.612456
-1.099839, 5.208106, -1.833262, 1.625617
-1.110354, 5.149715, -1.853294, 1.623737
-1.154943, 5.098914, -1.940738, 1.628202
-1.189669, 5.044616, -2.016326, 1.621387
-1.234425, 4.997273, -2.046986, 1.617156
-1.267024, 4.929522, -2.100896, 1.614571
-1.310758, 4.877129, -2.144822, 1.615981
-1.369974, 4.839694, -2.208258, 1.612456
-1.393692, 4.815388, -2.204124, 1.608931
-1.393975, 4.777561, -2.149624, 1.602350
-1.410317, 4.738535, -2.139025, 1.573913
-1.449366, 4.698945, -2.168253, 1.545711
-1.494529, 4.682023, -2.206159, 1.533255
-1.546136, 4.619091, -2.215702, 1.529730
-1.601519, 4.554855, -2.235151, 1.523384
-1.650698, 4.482010, -2.235168, 1.520799
-1.702536, 4.414954, -2.248014, 1.527850
-1.697629, 4.384409, -2.174048, 1.542421
-1.712547, 4.330363, -2.105732, 1.590834
-1.734536, 4.270113, -2.037618, 1.606110
-1.783422, 4.174047, -1.892199, 1.594830
-1.826600, 4.076398, -1.803583, 1.580729
-1.844633, 3.991584, -1.723255, 1.588014
-1.831324, 3.950069, -1.655311, 1.597415
-1.826567, 3.843784, -1.587129, 1.584724
-1.803172, 3.778731, -1.503362, 1.604230
-1.774290, 3.725690, -1.468766, 1.612691
-1.746977, 3.672981, -1.457782, 1.630317
-1.723975, 3.626201, -1.453534, 1.637368
-1.725687, 3.572467, -1.459610, 1.648179
-1.732022, 3.515558, -1.484303, 1.652879
-1.730284, 3.460606, -1.471811, 1.662045
-1.738040, 3.388474, -1.457025, 1.665335
-1.740745, 3.335491, -1.422384, 1.666510
-1.724118, 3.254875, -1.321752, 1.660870
-1.701276, 3.210958, -1.232737, 1.659694
-1.653258, 3.150272, -1.107067, 1.655464
-1.618520, 3.087708, -1.038311, 1.651704
-1.551311, 3.049930, -0.951059, 1.647709
-1.478915, 2.992671, -0.843353, 1.649589
-1.401272, 2.940810, -0.747747, 1.643478
-1.312501, 2.896066, -0.659274, 1.647709
-1.211204, 2.846294, -0.634465, 1.631492
-1.136308, 2.812700, -0.626641, 1.658989
-1.048103, 2.761136, -0.609513, 1.674736
-0.978573, 2.724215, -0.605414, 1.667215
-0.890653, 2.688359, -0.612034, 1.672855
-0.793272, 2.631428, -0.606815, 1.684841
-0.727511, 2.598414, -0.601028, 1.685546
-0.664641, 2.564444, -0.597214, 1.691422
-0.590562, 2.526610, -0.589617, 1.692832
-0.525542, 2.491175, -0.590941, 1.699177
-0.426145, 2.433718, -0.571730, 1.701293
-0.367042, 2.399279, -0.559542, 1.697532
-0.309526, 2.365842, -0.510353, 1.700353
-0.284432, 2.333238, -0.411212, 1.689542
-0.223584, 2.309340, -0.364621, 1.690012
-0.137152, 2.285839, -0.273499, 1.681081
-0.069926, 2.278013, -0.210232, 1.684136
-0.017725, 2.276420, -0.182696, 1.670740
0.042724, 2.268035, -0.170262, 1.679906
0.089711, 2.265070, -0.160427, 1.690012
0.135839, 2.260699, -0.147282, 1.680846
0.184365, 2.254050, -0.145160, 1.681316
0.238943, 2.246890, -0.140934, 1.685076
0.323912, 2.237018, -0.130447, 1.690247
0.371733, 2.230867, -0.125891, 1.682491
0.449499, 2.223924, -0.135722, 1.683666
0.500432, 2.213757, -0.108978, 1.702233
0.546023, 2.210906, -0.106500, 1.662750
0.603074, 2.208494, -0.118718, 1.686251
0.631687, 2.221599, -0.100606, 1.692597
0.674319, 2.220381, -0.107818, 1.694712
0.721178, 2.216704, -0.125406, 1.691892
0.778031, 2.209825, -0.166418, 1.692597
0.835201, 2.194543, -0.242024, 1.689777
0.910203, 2.173931, -0.316669, 1.687427
0.961224, 2.148188, -0.337360, 1.669565
1.029879, 2.111747, -0.340190, 1.681316
